Date,pasir_kemudi_t2m,pasir_kemudi_d2m,pasir_kemudi_sp,pasir_kemudi_u10,pasir_kemudi_v10,pasir_kemudi_tcwv,pasir_kemudi_rh,pasir_kemudi_ws,pasir_kemudi_tp,felda_panching_t2m,felda_panching_d2m,felda_panching_sp,felda_panching_u10,felda_panching_v10,felda_panching_tcwv,felda_panching_rh,felda_panching_ws,felda_panching_tp,komtur_t2m,komtur_d2m,komtur_sp,komtur_u10,komtur_v10,komtur_tcwv,komtur_rh,komtur_ws,komtur_tp,sg_belat_t2m,sg_belat_d2m,sg_belat_sp,sg_belat_u10,sg_belat_v10,sg_belat_tcwv,sg_belat_rh,sg_belat_ws,sg_belat_tp,sg_cherating_t2m,sg_cherating_d2m,sg_cherating_sp,sg_cherating_u10,sg_cherating_v10,sg_cherating_tcwv,sg_cherating_rh,sg_cherating_ws,sg_cherating_tp
2015-02-16,25.604797,22.701935,1007.3128,-1.4965401,-2.2285118,42.90722,84.408875,2.8160863,0.06389618,25.604797,22.701935,1007.3128,-1.4965401,-2.2285118,42.90722,84.408875,2.8160863,0.06389618,25.604797,22.701935,1007.3128,-1.4965401,-2.2285118,42.90722,84.408875,2.8160863,0.06389618,25.604797,22.701935,1007.3128,-1.4965401,-2.2285118,42.90722,84.408875,2.8160863,0.06389618,25.991516,22.013947,1009.97284,-3.4447823,-3.3041954,41.712883,78.749466,4.7879477,0.061511993
2015-02-17,25.512024,22.925507,1006.7948,-1.6635246,-2.523117,44.813698,86.02113,3.1447058,0.34189224,25.512024,22.925507,1006.7948,-1.6635246,-2.523117,44.813698,86.02113,3.1447058,0.34189224,25.512024,22.925507,1006.7948,-1.6635246,-2.523117,44.813698,86.02113,3.1447058,0.34189224,25.512024,22.925507,1006.7948,-1.6635246,-2.523117,44.813698,86.02113,3.1447058,0.34189224,25.961731,22.46164,1009.47736,-3.2958488,-3.8295135,44.377663,81.06851,5.0661845,0.1821518
2015-02-18,26.085052,22.91446,1007.4736,-1.277523,-2.6405907,49.23351,83.33229,3.0958695,0.23031235,26.085052,22.91446,1007.4736,-1.277523,-2.6405907,49.23351,83.33229,3.0958695,0.23031235,26.085052,22.91446,1007.4736,-1.277523,-2.6405907,49.23351,83.33229,3.0958695,0.23031235,26.085052,22.91446,1007.4736,-1.277523,-2.6405907,49.23351,83.33229,3.0958695,0.23031235,25.92392,22.683014,1010.1186,-1.8456383,-4.78561,50.02306,82.41041,5.1990914,0.73719025
2015-02-19,25.960419,22.998901,1008.66315,-0.8716736,-1.8020401,48.656166,84.20953,2.303061,0.039100647,25.960419,22.998901,1008.66315,-0.8716736,-1.8020401,48.656166,84.20953,2.303061,0.039100647,25.960419,22.998901,1008.66315,-0.8716736,-1.8020401,48.656166,84.20953,2.303061,0.039100647,25.960419,22.998901,1008.66315,-0.8716736,-1.8020401,48.656166,84.20953,2.303061,0.039100647,25.97702,22.679565,1011.34564,-1.304779,-3.3840714,48.29679,82.08922,3.7468944,0.2808571
2015-02-20,25.792297,22.422668,1008.26825,-1.558857,-2.2250023,36.966846,82.63892,2.8565826,0.0042915344,25.792297,22.422668,1008.26825,-1.558857,-2.2250023,36.966846,82.63892,2.8565826,0.0042915344,25.792297,22.422668,1008.26825,-1.558857,-2.2250023,36.966846,82.63892,2.8565826,0.0042915344,25.792297,22.422668,1008.26825,-1.558857,-2.2250023,36.966846,82.63892,2.8565826,0.0042915344,26.032532,22.44806,1010.9033,-2.6667671,-3.2967796,37.45757,80.663284,4.287045,0.09059906
2015-02-21,25.762482,22.523071,1007.8069,-1.6771393,-1.6423836,34.419773,83.35518,2.6101756,0.0038146973,25.762482,22.523071,1007.8069,-1.6771393,-1.6423836,34.419773,83.35518,2.6101756,0.0038146973,25.762482,22.523071,1007.8069,-1.6771393,-1.6423836,34.419773,83.35518,2.6101756,0.0038146973,25.762482,22.523071,1007.8069,-1.6771393,-1.6423836,34.419773,83.35518,2.6101756,0.0038146973,26.041779,22.560669,1010.4794,-3.2418365,-1.5259285,34.320164,81.171326,3.6300454,0.12397766
2015-02-22,26.57965,22.23114,1008.1084,-1.4178238,-2.8932838,42.51789,78.02015,3.4452977,0.0019073486,26.57965,22.23114,1008.1084,-1.4178238,-2.8932838,42.51789,78.02015,3.4452977,0.0019073486,26.57965,22.23114,1008.1084,-1.4178238,-2.8932838,42.51789,78.02015,3.4452977,0.0019073486,26.57965,22.23114,1008.1084,-1.4178238,-2.8932838,42.51789,78.02015,3.4452977,0.0019073486,26.383362,21.962097,1010.90594,-2.2894058,-4.4206276,39.456367,76.72602,5.0379925,0.008583069
2015-02-23,26.512787,22.2565,1008.03375,-1.2813339,-2.5533829,44.351044,78.67645,3.087686,0.0019073486,26.512787,22.2565,1008.03375,-1.2813339,-2.5533829,44.351044,78.67645,3.087686,0.0019073486,26.512787,22.2565,1008.03375,-1.2813339,-2.5533829,44.351044,78.67645,3.087686,0.0019073486,26.512787,22.2565,1008.03375,-1.2813339,-2.5533829,44.351044,78.67645,3.087686,0.0019073486,26.195404,22.300446,1010.73376,-1.7806015,-4.7401505,41.64987,79.17689,5.221361,0.034809113
2015-02-24,26.406372,22.415558,1007.1992,-1.6455765,-1.7079773,42.18366,79.83318,2.587004,0.002861023,26.406372,22.415558,1007.1992,-1.6455765,-1.7079773,42.18366,79.83318,2.587004,0.002861023,26.406372,22.415558,1007.1992,-1.6455765,-1.7079773,42.18366,79.83318,2.587004,0.002861023,26.406372,22.415558,1007.1992,-1.6455765,-1.7079773,42.18366,79.83318,2.587004,0.002861023,26.23938,22.680695,1009.90674,-2.524971,-2.696991,39.064518,80.82208,3.9390008,0.06341934
2015-02-25,26.129852,22.639862,1006.4259,-1.5498352,-1.8641777,39.779194,81.97223,2.7148046,0.089645386,26.129852,22.639862,1006.4259,-1.5498352,-1.8641777,39.779194,81.97223,2.7148046,0.089645386,26.129852,22.639862,1006.4259,-1.5498352,-1.8641777,39.779194,81.97223,2.7148046,0.089645386,26.129852,22.639862,1006.4259,-1.5498352,-1.8641777,39.779194,81.97223,2.7148046,0.089645386,25.919403,22.270721,1009.1835,-2.8574524,-2.9696465,35.904194,80.39358,4.2683434,0.18405914
2015-02-26,25.913788,21.809967,1006.15735,-1.5768204,-1.716671,38.06005,79.3144,2.58595,0.016212463,25.913788,21.809967,1006.15735,-1.5768204,-1.716671,38.06005,79.3144,2.58595,0.016212463,25.913788,21.809967,1006.15735,-1.5768204,-1.716671,38.06005,79.3144,2.58595,0.016212463,25.913788,21.809967,1006.15735,-1.5768204,-1.716671,38.06005,79.3144,2.58595,0.016212463,26.281952,21.538483,1008.88983,-2.9708633,-2.4227257,35.54589,75.20775,3.9212604,0.0009536743
2015-02-27,26.445648,21.851715,1006.1228,-1.3039169,-2.211441,36.70061,77.02471,2.7913928,0.0019073486,26.445648,21.851715,1006.1228,-1.3039169,-2.211441,36.70061,77.02471,2.7913928,0.0019073486,26.445648,21.851715,1006.1228,-1.3039169,-2.211441,36.70061,77.02471,2.7913928,0.0019073486,26.445648,21.851715,1006.1228,-1.3039169,-2.211441,36.70061,77.02471,2.7913928,0.0019073486,26.702484,22.121246,1008.8478,-2.3410263,-2.9712067,36.292408,76.03051,3.916213,0.026226044
2015-02-28,26.7247,22.974152,1006.65454,-1.3008232,-2.3487434,39.661446,80.83827,2.9323556,0.16880035,26.7247,22.974152,1006.65454,-1.3008232,-2.3487434,39.661446,80.83827,2.9323556,0.16880035,26.7247,22.974152,1006.65454,-1.3008232,-2.3487434,39.661446,80.83827,2.9323556,0.16880035,26.7247,22.974152,1006.65454,-1.3008232,-2.3487434,39.661446,80.83827,2.9323556,0.16880035,26.69931,23.441437,1009.367,-1.8235283,-3.917591,42.85334,82.370964,4.384523,0.054359436
2015-03-01,27.060364,23.61789,1007.1844,-1.3536873,-3.0738792,39.885548,82.226814,3.6086898,0.071525574,27.060364,23.61789,1007.1844,-1.3536873,-3.0738792,39.885548,82.226814,3.6086898,0.071525574,27.060364,23.61789,1007.1844,-1.3536873,-3.0738792,39.885548,82.226814,3.6086898,0.071525574,27.060364,23.61789,1007.1844,-1.3536873,-3.0738792,39.885548,82.226814,3.6086898,0.071525574,26.247375,23.931366,1009.90186,-2.1349373,-5.1644554,40.957813,87.12225,5.737746,0.98228455
2015-03-02,26.699432,23.365356,1007.6914,-1.258522,-2.7052994,44.806133,82.51452,3.2404475,0.37622452,26.699432,23.365356,1007.6914,-1.258522,-2.7052994,44.806133,82.51452,3.2404475,0.37622452,26.699432,23.365356,1007.6914,-1.258522,-2.7052994,44.806133,82.51452,3.2404475,0.37622452,26.699432,23.365356,1007.6914,-1.258522,-2.7052994,44.806133,82.51452,3.2404475,0.37622452,25.96701,23.352173,1010.3114,-2.0817642,-4.159401,45.144024,85.58544,4.8751125,0.63991547
2015-03-03,26.7211,23.285614,1006.3592,-1.3650856,-1.9560966,36.281376,82.384995,2.6716156,0.07009506,26.7211,23.285614,1006.3592,-1.3650856,-1.9560966,36.281376,82.384995,2.6716156,0.07009506,26.7211,23.285614,1006.3592,-1.3650856,-1.9560966,36.281376,82.384995,2.6716156,0.07009506,26.7211,23.285614,1006.3592,-1.3650856,-1.9560966,36.281376,82.384995,2.6716156,0.07009506,26.321686,23.166473,1009.0667,-2.1722145,-3.158001,36.11829,82.87601,4.0896153,0.022888184
2015-03-04,26.398346,22.671326,1007.1225,-1.0040283,-1.4040985,35.62196,81.06078,2.0650237,0.0,26.398346,22.671326,1007.1225,-1.0040283,-1.4040985,35.62196,81.06078,2.0650237,0.0,26.398346,22.671326,1007.1225,-1.0040283,-1.4040985,35.62196,81.06078,2.0650237,0.0,26.398346,22.671326,1007.1225,-1.0040283,-1.4040985,35.62196,81.06078,2.0650237,0.0,26.324127,22.460388,1009.855,-2.1593018,-2.6560516,33.96034,79.40705,3.670052,0.0047683716
2015-03-05,26.135223,22.154297,1007.733,-1.5020561,-1.2791138,41.13583,79.72918,2.2264407,0.0014305115,26.135223,22.154297,1007.733,-1.5020561,-1.2791138,41.13583,79.72918,2.2264407,0.0014305115,26.135223,22.154297,1007.733,-1.5020561,-1.2791138,41.13583,79.72918,2.2264407,0.0014305115,26.135223,22.154297,1007.733,-1.5020561,-1.2791138,41.13583,79.72918,2.2264407,0.0014305115,26.765106,22.437988,1010.4305,-2.4656792,-2.1919556,39.56161,77.2109,3.4434066,0.025749207
2015-03-06,26.55777,21.83075,1007.39856,-0.98033524,-1.7446213,38.89697,76.50833,2.376696,0.05531311,26.55777,21.83075,1007.39856,-0.98033524,-1.7446213,38.89697,76.50833,2.376696,0.05531311,26.55777,21.83075,1007.39856,-0.98033524,-1.7446213,38.89697,76.50833,2.376696,0.05531311,26.55777,21.83075,1007.39856,-0.98033524,-1.7446213,38.89697,76.50833,2.376696,0.05531311,26.624664,22.84198,1010.06604,-2.63097,-3.327629,38.39697,79.81612,4.43196,0.059604645
2015-03-07,26.95285,22.910187,1007.27594,-1.4507217,-1.9438362,47.359337,79.39751,2.7440639,0.37384033,26.95285,22.910187,1007.27594,-1.4507217,-1.9438362,47.359337,79.39751,2.7440639,0.37384033,26.95285,22.910187,1007.27594,-1.4507217,-1.9438362,47.359337,79.39751,2.7440639,0.37384033,26.95285,22.910187,1007.27594,-1.4507217,-1.9438362,47.359337,79.39751,2.7440639,0.37384033,26.99582,23.339386,1009.96844,-2.7109756,-2.7927132,49.26461,80.46133,3.9580688,0.5002022
2015-03-08,27.248688,23.5513,1008.2492,-1.546875,-1.9256325,50.247234,81.0143,2.7502449,0.97227097,27.248688,23.5513,1008.2492,-1.546875,-1.9256325,50.247234,81.0143,2.7502449,0.97227097,27.248688,23.5513,1008.2492,-1.546875,-1.9256325,50.247234,81.0143,2.7502449,0.97227097,27.248688,23.5513,1008.2492,-1.546875,-1.9256325,50.247234,81.0143,2.7502449,0.97227097,25.98404,23.553741,1010.9917,-2.7832031,-2.850193,50.147625,86.5865,4.0682583,3.4122467
2015-03-09,27.334412,23.33023,1008.83264,-1.584652,-2.8859406,48.740067,79.98468,3.4446769,0.25558472,27.334412,23.33023,1008.83264,-1.584652,-2.8859406,48.740067,79.98468,3.4446769,0.25558472,27.334412,23.33023,1008.83264,-1.584652,-2.8859406,48.740067,79.98468,3.4446769,0.25558472,27.334412,23.33023,1008.83264,-1.584652,-2.8859406,48.740067,79.98468,3.4446769,0.25558472,26.466248,23.867828,1011.57263,-2.22015,-4.5885773,49.22249,85.72498,5.1911764,1.0046959
2015-03-10,26.847656,23.030457,1008.47144,-2.0223503,-3.0520096,47.596107,80.488045,3.7769752,0.477314,26.847656,23.030457,1008.47144,-2.0223503,-3.0520096,47.596107,80.488045,3.7769752,0.477314,26.847656,23.030457,1008.47144,-2.0223503,-3.0520096,47.596107,80.488045,3.7769752,0.477314,26.847656,23.030457,1008.47144,-2.0223503,-3.0520096,47.596107,80.488045,3.7769752,0.477314,26.132812,23.391296,1011.3239,-2.5072136,-4.618904,46.581947,84.934204,5.3355665,0.75674057
2015-03-11,27.32605,22.184631,1009.2125,-1.8650131,-3.802433,40.59342,74.870735,4.400431,0.08058548,27.32605,22.184631,1009.2125,-1.8650131,-3.802433,40.59342,74.870735,4.400431,0.08058548,27.32605,22.184631,1009.2125,-1.8650131,-3.802433,40.59342,74.870735,4.400431,0.08058548,27.32605,22.184631,1009.2125,-1.8650131,-3.802433,40.59342,74.870735,4.400431,0.08058548,26.667358,22.898987,1011.97253,-2.154808,-6.7309,38.059727,79.935745,7.1597686,0.41151047
2015-03-12,26.779175,20.944977,1009.07434,-1.7228279,-3.142002,26.5919,71.21879,3.7992887,0.0047683716,26.779175,20.944977,1009.07434,-1.7228279,-3.142002,26.5919,71.21879,3.7992887,0.0047683716,26.779175,20.944977,1009.07434,-1.7228279,-3.142002,26.5919,71.21879,3.7992887,0.0047683716,26.779175,20.944977,1009.07434,-1.7228279,-3.142002,26.5919,71.21879,3.7992887,0.0047683716,26.477905,20.747223,1011.8869,-2.9135017,-5.2574806,23.649517,70.98494,6.0918016,0.04005432
2015-03-13,26.03238,19.405243,1009.3214,-1.4951134,-2.4226074,28.690317,67.87883,3.164519,0.00047683716,26.03238,19.405243,1009.3214,-1.4951134,-2.4226074,28.690317,67.87883,3.164519,0.00047683716,26.03238,19.405243,1009.3214,-1.4951134,-2.4226074,28.690317,67.87883,3.164519,0.00047683716,26.03238,19.405243,1009.3214,-1.4951134,-2.4226074,28.690317,67.87883,3.164519,0.00047683716,26.75943,19.458954,1012.0514,-2.53442,-3.6242676,27.627329,64.31771,4.5178866,0.0
2015-03-14,27.275146,21.518158,1009.73737,-1.731739,-2.8267937,45.13643,71.46807,3.6721547,0.10538101,27.275146,21.518158,1009.73737,-1.731739,-2.8267937,45.13643,71.46807,3.6721547,0.10538101,27.275146,21.518158,1009.73737,-1.731739,-2.8267937,45.13643,71.46807,3.6721547,0.10538101,27.275146,21.518158,1009.73737,-1.731739,-2.8267937,45.13643,71.46807,3.6721547,0.10538101,27.054932,21.777435,1012.53235,-2.5046883,-4.615612,45.23311,73.01504,5.4871583,0.03194809
2015-03-15,27.332458,22.18637,1009.89795,-1.353836,-1.9419403,45.432224,74.20661,2.7100062,0.054836273,27.332458,22.18637,1009.89795,-1.353836,-1.9419403,45.432224,74.20661,2.7100062,0.054836273,27.332458,22.18637,1009.89795,-1.353836,-1.9419403,45.432224,74.20661,2.7100062,0.054836273,27.332458,22.18637,1009.89795,-1.353836,-1.9419403,45.432224,74.20661,2.7100062,0.054836273,26.915955,22.052582,1012.5654,-2.5808868,-3.550583,42.880955,74.77079,4.7251625,0.08106232
2015-03-16,27.321228,22.330902,1008.97125,-1.295063,-1.3980179,37.93377,75.24366,2.2587924,0.0071525574,27.321228,22.330902,1008.97125,-1.295063,-1.3980179,37.93377,75.24366,2.2587924,0.0071525574,27.321228,22.330902,1008.97125,-1.295063,-1.3980179,37.93377,75.24366,2.2587924,0.0071525574,27.321228,22.330902,1008.97125,-1.295063,-1.3980179,37.93377,75.24366,2.2587924,0.0071525574,26.802673,22.348969,1011.6838,-2.7193794,-2.3760452,33.398125,76.62099,3.9575715,0.034332275
2015-03-17,27.864105,22.88504,1006.8825,-1.4719658,-0.95614624,36.128685,75.64033,2.0246277,0.02861023,27.864105,22.88504,1006.8825,-1.4719658,-0.95614624,36.128685,75.64033,2.0246277,0.02861023,27.864105,22.88504,1006.8825,-1.4719658,-0.95614624,36.128685,75.64033,2.0246277,0.02861023,27.864105,22.88504,1006.8825,-1.4719658,-0.95614624,36.128685,75.64033,2.0246277,0.02861023,26.775726,23.101349,1009.5525,-3.2046318,-1.6394958,33.322044,80.32303,3.7816958,0.14305115
2015-03-18,27.798248,23.498077,1006.15717,-2.0114746,-0.8449669,38.468414,78.31158,2.2483208,0.29087067,27.798248,23.498077,1006.15717,-2.0114746,-0.8449669,38.468414,78.31158,2.2483208,0.29087067,27.798248,23.498077,1006.15717,-2.0114746,-0.8449669,38.468414,78.31158,2.2483208,0.29087067,27.798248,23.498077,1006.15717,-2.0114746,-0.8449669,38.468414,78.31158,2.2483208,0.29087067,26.892487,23.29544,1008.90466,-3.3395996,-0.94872665,32.525055,80.75442,3.5301619,0.2503395
2015-03-19,28.088257,22.83081,1006.6564,-1.6598511,-1.1165123,31.496895,74.59485,2.126804,0.009536743,28.088257,22.83081,1006.6564,-1.6598511,-1.1165123,31.496895,74.59485,2.126804,0.009536743,28.088257,22.83081,1006.6564,-1.6598511,-1.1165123,31.496895,74.59485,2.126804,0.009536743,28.088257,22.83081,1006.6564,-1.6598511,-1.1165123,31.496895,74.59485,2.126804,0.009536743,26.746948,22.63208,1009.3314,-2.8649292,-1.4956627,27.699043,78.286446,3.2454262,0.015258789
2015-03-20,27.825836,22.439789,1007.21204,-1.383461,-0.35612488,30.87951,74.74571,1.8518413,0.008106232,27.825836,22.439789,1007.21204,-1.383461,-0.35612488,30.87951,74.74571,1.8518413,0.008106232,27.825836,22.439789,1007.21204,-1.383461,-0.35612488,30.87951,74.74571,1.8518413,0.008106232,27.825836,22.439789,1007.21204,-1.383461,-0.35612488,30.87951,74.74571,1.8518413,0.008106232,26.866852,22.618988,1009.8795,-2.5096817,0.5601349,32.13439,77.587524,2.8058486,0.0071525574
2015-03-21,28.09793,22.059174,1008.072,-1.700283,-1.0721855,42.059757,71.359604,2.1381018,0.034332275,28.09793,22.059174,1008.072,-1.700283,-1.0721855,42.059757,71.359604,2.1381018,0.034332275,28.09793,22.059174,1008.072,-1.700283,-1.0721855,42.059757,71.359604,2.1381018,0.034332275,28.09793,22.059174,1008.072,-1.700283,-1.0721855,42.059757,71.359604,2.1381018,0.034332275,27.102814,22.616302,1010.83203,-2.8868065,-0.93424606,41.108097,76.57241,3.2088103,0.1282692
2015-03-22,28.025238,22.197815,1007.96295,-1.1323166,-0.9795418,49.341003,71.51904,1.683119,0.049114227,28.025238,22.197815,1007.96295,-1.1323166,-0.9795418,49.341003,71.51904,1.683119,0.049114227,28.025238,22.197815,1007.96295,-1.1323166,-0.9795418,49.341003,71.51904,1.683119,0.049114227,28.025238,22.197815,1007.96295,-1.1323166,-0.9795418,49.341003,71.51904,1.683119,0.049114227,27.22641,22.797913,1010.63544,-2.47509,-1.5977058,45.38983,76.80788,3.00288,0.18835068
2015-03-23,28.093658,21.670776,1007.0574,-1.7604103,-2.1035728,48.124367,69.41945,2.834874,0.009536743,28.093658,21.670776,1007.0574,-1.7604103,-2.1035728,48.124367,69.41945,2.834874,0.009536743,28.093658,21.670776,1007.0574,-1.7604103,-2.1035728,48.124367,69.41945,2.834874,0.009536743,28.093658,21.670776,1007.0574,-1.7604103,-2.1035728,48.124367,69.41945,2.834874,0.009536743,27.381256,22.07312,1009.77985,-2.9357033,-2.9382896,45.601418,72.885864,4.2266264,0.06532669
2015-03-24,27.950165,21.714294,1007.5059,-1.6919746,-2.5412025,46.928864,70.9736,3.239133,0.088214874,27.950165,21.714294,1007.5059,-1.6919746,-2.5412025,46.928864,70.9736,3.239133,0.088214874,27.950165,21.714294,1007.5059,-1.6919746,-2.5412025,46.928864,70.9736,3.239133,0.088214874,27.950165,21.714294,1007.5059,-1.6919746,-2.5412025,46.928864,70.9736,3.239133,0.088214874,27.193329,22.859314,1010.23596,-3.0320625,-3.5170326,46.709625,77.41471,4.7357326,0.22792816
2015-03-25,27.71579,23.310883,1008.23157,-2.1656685,-2.6264572,50.71888,78.01431,3.477136,0.35095215,27.71579,23.310883,1008.23157,-2.1656685,-2.6264572,50.71888,78.01431,3.477136,0.35095215,27.71579,23.310883,1008.23157,-2.1656685,-2.6264572,50.71888,78.01431,3.477136,0.35095215,27.71579,23.310883,1008.23157,-2.1656685,-2.6264572,50.71888,78.01431,3.477136,0.35095215,27.05075,23.660004,1010.89154,-3.5377388,-3.489006,49.541145,81.81463,4.976185,0.8773804
2015-03-26,28.21753,23.789795,1009.0675,-2.2762184,-3.1766052,48.919678,77.26524,3.9973533,0.16880035,28.21753,23.789795,1009.0675,-2.2762184,-3.1766052,48.919678,77.26524,3.9973533,0.16880035,28.21753,23.789795,1009.0675,-2.2762184,-3.1766052,48.919678,77.26524,3.9973533,0.16880035,28.21753,23.789795,1009.0675,-2.2762184,-3.1766052,48.919678,77.26524,3.9973533,0.16880035,27.354736,23.786865,1011.775,-3.8423805,-4.4668884,48.215088,80.94687,5.915704,0.3271103
2015-03-27,28.03534,23.921722,1008.38513,-2.2083855,-3.1328354,47.31972,78.83534,4.0522213,0.2655983,28.03534,23.921722,1008.38513,-2.2083855,-3.1328354,47.31972,78.83534,4.0522213,0.2655983,28.03534,23.921722,1008.38513,-2.2083855,-3.1328354,47.31972,78.83534,4.0522213,0.2655983,28.03534,23.921722,1008.38513,-2.2083855,-3.1328354,47.31972,78.83534,4.0522213,0.2655983,26.936218,24.151215,1011.1127,-3.4190788,-4.392357,48.258198,84.77767,5.633439,0.7004738
2015-03-28,27.64383,23.784607,1007.0764,-1.6138878,-2.9425507,47.312405,80.18375,3.5667462,0.3004074,27.64383,23.784607,1007.0764,-1.6138878,-2.9425507,47.312405,80.18375,3.5667462,0.3004074,27.64383,23.784607,1007.0764,-1.6138878,-2.9425507,47.312405,80.18375,3.5667462,0.3004074,27.64383,23.784607,1007.0764,-1.6138878,-2.9425507,47.312405,80.18375,3.5667462,0.3004074,26.346954,23.906677,1009.82886,-2.2657433,-4.6454315,48.27725,86.507675,5.225947,0.80633163
2015-03-29,27.246002,23.879364,1006.64984,-1.6564903,-2.354412,51.09248,82.45745,3.312106,1.4767647,27.246002,23.879364,1006.64984,-1.6564903,-2.354412,51.09248,82.45745,3.312106,1.4767647,27.246002,23.879364,1006.64984,-1.6564903,-2.354412,51.09248,82.45745,3.312106,1.4767647,27.246002,23.879364,1006.64984,-1.6564903,-2.354412,51.09248,82.45745,3.312106,1.4767647,26.046783,24.057098,1009.42487,-2.0419884,-3.4025078,52.797558,88.82426,4.395331,1.7971992
2015-03-30,27.59436,23.956299,1006.8789,-1.6244164,-1.8957138,55.47091,81.18625,2.6070173,0.3490448,27.59436,23.956299,1006.8789,-1.6244164,-1.8957138,55.47091,81.18625,2.6070173,0.3490448,27.59436,23.956299,1006.8789,-1.6244164,-1.8957138,55.47091,81.18625,2.6070173,0.3490448,27.59436,23.956299,1006.8789,-1.6244164,-1.8957138,55.47091,81.18625,2.6070173,0.3490448,26.529419,23.971436,1009.5239,-2.6991234,-2.4643173,56.0754,85.98755,3.678496,1.6765594
2015-03-31,26.216553,23.496979,1007.07153,-1.2844925,-1.575779,57.48433,85.480675,2.3616178,8.206844,26.216553,23.496979,1007.07153,-1.2844925,-1.575779,57.48433,85.480675,2.3616178,8.206844,26.216553,23.496979,1007.07153,-1.2844925,-1.575779,57.48433,85.480675,2.3616178,8.206844,26.216553,23.496979,1007.07153,-1.2844925,-1.575779,57.48433,85.480675,2.3616178,8.206844,26.03247,23.783112,1009.84406,-1.9854202,-1.9466286,58.82222,87.454666,3.0628018,3.0179024
2015-04-01,26.786865,24.190765,1005.90686,-1.1849442,-1.1697922,53.81359,86.08775,2.1708288,5.0582886,26.786865,24.190765,1005.90686,-1.1849442,-1.1697922,53.81359,86.08775,2.1708288,5.0582886,26.786865,24.190765,1005.90686,-1.1849442,-1.1697922,53.81359,86.08775,2.1708288,5.0582886,26.786865,24.190765,1005.90686,-1.1849442,-1.1697922,53.81359,86.08775,2.1708288,5.0582886,26.505127,23.626312,1008.70935,-1.196907,-2.0416183,55.96203,84.333626,3.0514164,3.6849976
2015-04-02,26.689758,24.303375,1005.16516,0.18214417,-0.47557068,53.79919,87.43413,0.6739383,0.9088516,26.689758,24.303375,1005.16516,0.18214417,-0.47557068,53.79919,87.43413,0.6739383,0.9088516,26.689758,24.303375,1005.16516,0.18214417,-0.47557068,53.79919,87.43413,0.6739383,0.9088516,26.689758,24.303375,1005.16516,0.18214417,-0.47557068,53.79919,87.43413,0.6739383,0.9088516,26.662415,23.463531,1007.73267,-0.59935,-1.2568207,51.41003,82.6763,2.022496,0.3004074
2015-04-03,27.136322,23.896423,1004.1144,0.0017547607,0.06055069,48.106762,83.700516,1.4646105,0.06580353,27.136322,23.896423,1004.1144,0.0017547607,0.06055069,48.106762,83.700516,1.4646105,0.06580353,27.136322,23.896423,1004.1144,0.0017547607,0.06055069,48.106762,83.700516,1.4646105,0.06580353,27.136322,23.896423,1004.1144,0.0017547607,0.06055069,48.106762,83.700516,1.4646105,0.06580353,27.803802,24.03656,1006.60187,-0.77241516,0.2812538,44.725903,80.03404,2.3004076,0.06437302
2015-04-04,27.916962,24.351227,1003.2519,-1.1770859,0.29004288,46.07591,82.066376,1.598546,0.11920929,27.916962,24.351227,1003.2519,-1.1770859,0.29004288,46.07591,82.066376,1.598546,0.11920929,27.916962,24.351227,1003.2519,-1.1770859,0.29004288,46.07591,82.066376,1.598546,0.11920929,27.916962,24.351227,1003.2519,-1.1770859,0.29004288,46.07591,82.066376,1.598546,0.11920929,27.805145,24.146149,1005.78687,-2.2591171,1.2702675,44.7429,80.640854,2.976003,0.18930435
2015-04-05,27.432007,25.057861,1004.42786,-1.0512619,0.40799332,50.180084,87.34905,1.453693,0.30374527,27.432007,25.057861,1004.42786,-1.0512619,0.40799332,50.180084,87.34905,1.453693,0.30374527,27.432007,25.057861,1004.42786,-1.0512619,0.40799332,50.180084,87.34905,1.453693,0.30374527,27.432007,25.057861,1004.42786,-1.0512619,0.40799332,50.180084,87.34905,1.453693,0.30374527,26.889038,24.279541,1006.98535,-1.7368088,1.10355,47.830963,85.68233,2.342837,0.2670288
2015-04-06,27.83664,24.44757,1004.64545,-0.72724533,-0.84791946,48.832,82.49547,1.8447263,0.18787384,27.83664,24.44757,1004.64545,-0.72724533,-0.84791946,48.832,82.49547,1.8447263,0.18787384,27.83664,24.44757,1004.64545,-0.72724533,-0.84791946,48.832,82.49547,1.8447263,0.18787384,27.83664,24.44757,1004.64545,-0.72724533,-0.84791946,48.832,82.49547,1.8447263,0.18787384,27.838593,24.199524,1007.32544,-2.0084953,-0.40797806,47.053192,80.72144,3.8873017,0.13828278
