date_start,date_end,nada_3931013,lembing_3930012,reman_3931014,nada_3931013_missing,lembing_3930012_missing,reman_3931014_missing,nada_3931013_15m_total,nada_3931013_15m_peak,nada_3931013_15m_std,lembing_3930012_15m_total,lembing_3930012_15m_peak,lembing_3930012_15m_std,reman_3931014_15m_total,reman_3931014_15m_peak,reman_3931014_15m_std,doy_sin,doy_cos,month_sin,month_cos,nada_3931013_total_rm3,nada_3931013_peak_rm3,nada_3931013_total_rm7,nada_3931013_peak_rm7,nada_3931013_total_rm14,nada_3931013_peak_rm14,nada_3931013_total_lag3,nada_3931013_total_lag7,nada_3931013_total_lag14,lembing_3930012_total_rm3,lembing_3930012_peak_rm3,lembing_3930012_total_rm7,lembing_3930012_peak_rm7,lembing_3930012_total_rm14,lembing_3930012_peak_rm14,lembing_3930012_total_lag3,lembing_3930012_total_lag7,lembing_3930012_total_lag14,reman_3931014_total_rm3,reman_3931014_peak_rm3,reman_3931014_total_rm7,reman_3931014_peak_rm7,reman_3931014_total_rm14,reman_3931014_peak_rm14,reman_3931014_total_lag3,reman_3931014_total_lag7,reman_3931014_total_lag14,nada_3931013_consec_dry,lembing_3930012_consec_dry,reman_3931014_consec_dry
2009-02-13,2009-02-14,5.0,0.0,0.0,0,0,0,4.5,2.3,0.323127195095873,0.0,0.0,0.0,0.0,0.0,0.0,0.6866759803451553,0.726963615332308,0.8660254037844386,0.5000000000000001,5.666666666666667,3.033333333333333,2.4285714285714284,1.3,1.2142857142857142,0.65,0.0,0.0,0.0,3.1666666666666665,0.7000000000000001,1.3571428571428572,0.3,0.8928571428571429,0.25,0.0,0.0,0.0,1.5,0.3,0.6428571428571429,0.1285714285714286,0.32142857142857145,0.0642857142857143,0.0,0.0,0.0,0,1,1
2009-02-14,2009-02-15,1.0,0.5,0.5,0,0,0,1.1,0.3,0.05595071452752279,0.5,0.2,0.03033077876268391,0.4,0.1,0.02008752777048049,0.6990793005655562,0.7150441465537444,0.8660254037844386,0.5000000000000001,5.833333333333333,3.1333333333333333,2.5714285714285716,1.342857142857143,1.2857142857142858,0.6714285714285715,0.5,0.0,0.0,3.1666666666666665,0.7666666666666667,1.4285714285714286,0.3285714285714286,0.9285714285714286,0.2642857142857143,0.5,0.0,0.0,1.5,0.3333333333333333,0.7142857142857143,0.14285714285714285,0.35714285714285715,0.07142857142857142,0.5,0.0,0.0,0,0,0
2009-02-15,2009-02-16,15.0,2.5,1.5,0,0,0,14.5,8.8,1.0540143604001915,2.0,1.7,0.17586877085316627,1.0,1.0,0.10206207261596575,0.7112757519738152,0.7029130847082615,0.8660254037844386,0.5000000000000001,7.0,3.8000000000000007,4.714285714285714,2.6000000000000005,2.357142857142857,1.3000000000000003,11.5,0.0,0.0,1.0,0.6333333333333333,1.7857142857142858,0.5714285714285714,1.0357142857142858,0.3714285714285714,9.0,0.0,1.0,0.6666666666666666,0.3666666666666667,0.9285714285714286,0.2857142857142857,0.4642857142857143,0.14285714285714285,4.0,0.0,0.0,0,0,0
2009-02-16,2009-02-17,13.5,35.5,0.0,0,0,0,12.5,11.3,1.1575036470709095,35.0,17.9,2.1069798373709507,0.0,0.0,0.0,0.7232617254437388,0.6905740195722293,0.8660254037844386,0.5000000000000001,9.833333333333334,6.800000000000001,6.642857142857143,4.214285714285714,3.3214285714285716,2.107142857142857,5.0,0.0,0.0,12.833333333333334,6.599999999999999,6.857142857142857,3.1285714285714286,3.5714285714285716,1.65,0.0,0.0,0.0,0.6666666666666666,0.3666666666666667,0.9285714285714286,0.2857142857142857,0.4642857142857143,0.14285714285714285,0.0,0.0,0.0,0,0,1
2009-02-17,2009-02-18,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7350336741329413,0.6780306024735382,0.8660254037844386,0.5000000000000001,9.5,6.7,6.642857142857143,4.214285714285714,3.3214285714285716,2.107142857142857,1.0,0.0,0.0,12.666666666666666,6.533333333333332,6.857142857142857,3.1285714285714286,3.5714285714285716,1.65,0.5,0.0,0.0,0.5,0.3333333333333333,0.9285714285714286,0.2857142857142857,0.4642857142857143,0.14285714285714285,0.5,0.0,0.0,1,1,2
2009-02-18,2009-02-19,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.746588114532413,0.6652865452111116,0.8660254037844386,0.5000000000000001,4.5,3.7666666666666675,6.571428571428571,4.214285714285714,3.3214285714285716,2.107142857142857,15.0,0.5,0.0,11.833333333333334,5.966666666666666,6.785714285714286,3.1285714285714286,3.4285714285714284,1.5642857142857143,2.5,0.5,2.0,0.0,0.0,0.8571428571428571,0.2857142857142857,0.4642857142857143,0.14285714285714285,1.5,0.5,0.0,2,2,3
2009-02-19,2009-02-20,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7579216274973472,0.6523456189565257,0.8660254037844386,0.5000000000000001,0.0,0.0,4.928571428571429,3.2428571428571433,3.3214285714285716,2.107142857142857,13.5,11.5,0.0,0.0,0.0,5.5,2.8285714285714283,3.4285714285714284,1.5642857142857143,35.5,9.0,0.0,0.0,0.0,0.2857142857142857,0.15714285714285717,0.4642857142857143,0.14285714285714285,0.0,4.0,0.0,3,3,4
2009-02-20,2009-02-21,12.5,6.0,1.0,0,0,0,12.4,7.1,0.8043194791632262,6.0,3.3,0.3817549503349802,0.6000000000000001,0.4,0.0454509567961359,0.7690308592589181,0.6392116531380588,0.8660254037844386,0.5000000000000001,4.166666666666667,2.366666666666667,6.0,3.9285714285714293,4.214285714285714,2.6142857142857143,0.0,5.0,0.0,2.0,1.0999999999999999,6.357142857142857,3.3,3.857142857142857,1.8,0.0,0.0,0.0,0.3333333333333333,0.1333333333333334,0.42857142857142855,0.21428571428571427,0.5357142857142857,0.17142857142857143,0.0,0.0,0.0,0,0,0
2009-02-21,2009-02-22,1.0,3.0,0.0,0,0,0,0.6,0.5,0.051936195673659334,3.2,0.7,0.1001752849723835,0.0,0.0,0.0,0.7799125224167177,0.6258885343075018,0.8660254037844386,0.5000000000000001,4.5,2.5333333333333337,6.0,3.9571428571428577,4.285714285714286,2.65,0.0,1.0,0.0,3.0,1.3333333333333333,6.714285714285714,3.371428571428571,4.071428571428571,1.8499999999999999,0.0,0.5,0.0,0.3333333333333333,0.1333333333333334,0.35714285714285715,0.19999999999999998,0.5357142857142857,0.17142857142857143,0.0,0.5,0.0,0,0,1
2009-02-22,2009-02-23,3.5,1.5,3.5,0,0,0,3.4,0.5,0.0940091447586117,1.4000000000000001,0.1,0.03547917600261542,3.1,0.6,0.10104172318681723,0.7905633969115482,0.612380204990065,0.8660254037844386,0.5000000000000001,5.666666666666667,2.7000000000000006,4.357142857142857,2.7714285714285714,4.535714285714286,2.685714285714286,0.0,15.0,0.0,3.5,1.3666666666666665,6.571428571428571,3.142857142857143,4.178571428571429,1.8571428571428572,0.0,2.5,0.0,1.5,0.3333333333333333,0.6428571428571429,0.14285714285714285,0.7857142857142857,0.21428571428571427,0.0,1.5,0.0,0,0,0
2009-02-23,2009-02-24,43.0,13.5,26.0,0,0,0,42.9,23.0,2.475307662961474,12.6,5.5,0.7504823010641398,25.400000000000002,11.6,1.3603389025623582,0.8009803309782905,0.5986906625177214,0.8660254037844386,0.5000000000000001,15.833333333333334,8.0,8.571428571428571,4.442857142857143,7.607142857142857,4.328571428571428,12.5,13.5,0.0,6.0,2.1,3.4285714285714284,1.3714285714285714,5.142857142857143,2.25,6.0,35.5,0.0,9.833333333333334,4.066666666666666,4.357142857142857,1.8,2.642857142857143,1.042857142857143,1.0,0.0,0.0,0,0,0
2009-02-24,2009-02-25,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8111602420785621,0.5848239578463322,0.8660254037844386,0.5000000000000001,15.5,7.833333333333333,8.571428571428571,4.442857142857143,7.607142857142857,4.328571428571428,1.0,0.0,0.0,5.0,1.8666666666666665,3.4285714285714284,1.3714285714285714,5.142857142857143,2.25,3.0,0.0,0.0,9.833333333333334,4.066666666666666,4.357142857142857,1.8,2.642857142857143,1.042857142857143,0.0,0.0,0.0,1,1,1
2009-02-25,2009-02-26,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8211001178128892,0.5707841943569036,0.8660254037844386,0.5000000000000001,14.333333333333334,7.666666666666667,8.571428571428571,4.442857142857143,7.571428571428571,4.328571428571428,3.5,0.0,0.5,4.5,1.8333333333333333,3.4285714285714284,1.3714285714285714,5.107142857142857,2.25,1.5,0.0,0.5,8.666666666666666,3.8666666666666667,4.357142857142857,1.8,2.607142857142857,1.042857142857143,3.5,0.0,0.5,2,2,2
2009-02-26,2009-02-27,5.0,10.5,3.5,0,0,0,4.5,2.2,0.288718812396385,9.8,5.9,0.6814812298711291,3.1,1.6,0.22266084271194383,0.8307970168121247,0.5565755266413303,0.8660254037844386,0.5000000000000001,1.6666666666666667,0.7333333333333334,9.285714285714286,4.757142857142858,7.107142857142857,4.000000000000001,43.0,0.0,11.5,3.5,1.9666666666666668,4.928571428571429,2.2142857142857144,5.214285714285714,2.5214285714285714,13.5,0.0,9.0,1.1666666666666667,0.5333333333333333,4.857142857142857,2.0285714285714285,2.5714285714285716,1.0928571428571427,26.0,0.0,4.0,0,0,0
2009-02-27,2009-02-28,0.0,0.0,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.03033077876268391,0.8402480696078469,0.5422021592729844,0.8660254037844386,0.5000000000000001,1.6666666666666667,0.7333333333333334,7.5,3.742857142857143,6.75,3.835714285714286,0.0,12.5,5.0,3.5,1.9666666666666668,4.071428571428571,1.7428571428571427,5.214285714285714,2.5214285714285714,0.0,6.0,0.0,1.3333333333333333,0.6,4.785714285714286,2.0,2.607142857142857,1.1071428571428572,0.0,1.0,0.0,1,1,0
2009-02-28,2009-03-01,2.0,4.5,3.3,0,0,0,1.5,1.1,0.11546530579401444,4.0,2.2,0.25242681760386326,2.5,2.5,0.2551551815399144,0.8494504794814806,0.527668345562516,0.8660254037844386,0.5000000000000001,2.3333333333333335,1.1,7.642857142857143,3.828571428571429,6.821428571428571,3.892857142857143,0.0,1.0,1.0,5.0,2.7000000000000006,4.285714285714286,1.957142857142857,5.5,2.6642857142857146,0.0,3.0,0.5,2.433333333333333,1.4333333333333333,5.257142857142857,2.357142857142857,2.807142857142857,1.2785714285714285,0.0,0.0,0.5,0,0,0
2009-03-01,2009-03-02,31.5,23.7,2.7,0,0,0,30.4,12.6,1.6525365935380845,23.3,12.4,1.3552039886589744,1.5,1.0,0.10595741448436029,0.8584015232918917,0.512978386299228,1.0,6.123233995736766e-17,11.166666666666666,4.566666666666666,11.642857142857142,5.557142857142858,8.0,4.164285714285714,5.0,3.5,15.0,9.4,4.866666666666666,7.457142857142857,3.7142857142857144,7.014285714285714,3.4285714285714284,10.5,1.5,2.5,2.1666666666666665,1.2333333333333332,5.142857142857143,2.414285714285714,2.892857142857143,1.2785714285714285,3.5,3.5,1.5,0,0,0
2009-03-02,2009-03-03,7.3,5.6,27.3,0,0,0,7.6,1.9,0.24959616506275709,5.2,1.2,0.18291019750379472,26.5,10.3,1.2194688051224052,0.8670985522812081,0.4981366284784055,1.0,6.123233995736766e-17,13.6,5.2,6.542857142857143,2.5428571428571436,7.557142857142857,3.492857142857143,0.0,43.0,13.5,11.266666666666666,5.266666666666667,6.328571428571428,3.1000000000000005,4.878571428571428,2.2357142857142858,0.0,13.5,35.5,11.1,4.6000000000000005,5.328571428571428,2.2285714285714286,4.8428571428571425,2.0142857142857147,0.5,26.0,0.0,0,0,0
2009-03-03,2009-03-04,62.2,18.2,46.2,0,0,0,62.0,10.0,1.868008602857834,17.8,3.1,0.47572198131763044,45.8,6.0,1.0619227017826691,0.8755389928586302,0.4831474640149687,1.0,6.123233995736766e-17,33.666666666666664,8.166666666666666,15.428571428571429,3.971428571428572,12.0,4.207142857142857,2.0,0.0,0.0,15.833333333333334,5.566666666666666,8.928571428571429,3.542857142857143,6.178571428571429,2.457142857142857,4.5,0.0,0.0,25.400000000000002,5.766666666666667,11.928571428571429,3.085714285714286,8.142857142857142,2.442857142857143,3.3,0.0,0.0,0,0,0
2009-03-04,2009-03-05,0.8,1.4,0.4,0,0,0,0.0,0.0,0.0,0.6000000000000001,0.1,0.024333213169614384,0.0,0.0,0.0,0.8837203473619977,0.4680153284438345,1.0,6.123233995736766e-17,23.433333333333334,3.966666666666667,15.542857142857143,3.971428571428572,12.057142857142859,4.207142857142857,31.5,0.0,0.0,8.4,1.4666666666666666,9.128571428571428,3.5571428571428574,6.278571428571429,2.4642857142857144,23.7,0.0,0.0,24.633333333333336,5.433333333333334,11.985714285714286,3.085714285714286,8.171428571428573,2.442857142857143,2.7,0.0,0.0,0,0,0
2009-03-05,2009-03-06,18.3,54.3,14.7,0,0,0,17.1,7.5,0.9929438554117751,53.6,16.6,2.404761358842589,13.5,5.2,0.70838260922515,0.8916401947968874,0.45274469960737107,1.0,6.123233995736766e-17,27.100000000000005,5.833333333333333,17.442857142857143,4.7285714285714295,13.364285714285714,4.742857142857143,7.3,5.0,0.0,24.633333333333336,6.6000000000000005,15.385714285714284,5.085714285714286,10.157142857142857,3.65,5.6,10.5,0.0,20.433333333333334,3.733333333333333,13.585714285714285,3.6,9.221428571428572,2.814285714285714,27.3,3.5,0.0,0,0,0
2009-03-06,2009-03-07,3.3,25.8,3.2,0,0,0,2.8000000000000003,0.5,0.09281182622769202,25.0,6.0,1.0475514474658125,2.5,0.5,0.07711207382650632,0.8992961915530253,0.4373400963303323,1.0,6.123233995736766e-17,7.466666666666668,2.6666666666666665,17.914285714285715,4.800000000000002,12.707142857142857,4.271428571428571,62.2,0.0,12.5,27.166666666666668,7.566666666666667,19.071428571428573,5.942857142857143,11.571428571428571,3.842857142857143,18.2,0.0,6.0,6.1000000000000005,1.9000000000000001,13.971428571428572,3.642857142857143,9.37857142857143,2.8214285714285716,46.2,0.5,1.0,0,0,0
2009-03-07,2009-03-08,0.0,50.0,0.1,0,0,0,0.0,0.0,0.0,49.3,17.8,2.1342628354720494,0.0,0.0,0.0,0.9066860720977985,0.4218060770826634,1.0,6.123233995736766e-17,7.2,2.6666666666666665,17.62857142857143,4.642857142857143,12.635714285714286,4.235714285714286,0.8,2.0,1.0,43.36666666666667,13.466666666666669,25.571428571428573,8.171428571428573,14.928571428571429,5.064285714285715,1.4,4.5,3.0,6.0,1.9000000000000001,13.514285714285716,3.2857142857142856,9.385714285714286,2.8214285714285716,0.4,3.3,0.0,1,0,0
2009-03-08,2009-03-09,41.0,13.0,32.3,0,0,0,40.5,12.8,1.9517982599050603,12.5,4.3,0.6324754693252896,31.5,16.3,1.9616697036748534,0.9138076496466615,0.4061472386305789,1.0,6.123233995736766e-17,14.766666666666666,4.433333333333334,18.985714285714288,4.671428571428572,15.314285714285715,5.114285714285714,18.3,31.5,3.5,29.600000000000005,9.366666666666667,24.042857142857144,7.014285714285714,15.75,5.364285714285715,54.3,23.7,1.5,11.866666666666665,5.6000000000000005,17.74285714285714,5.471428571428571,11.442857142857141,3.942857142857143,14.7,2.7,3.5,0,0,0
2009-03-09,2009-03-10,5.0,4.5,4.7,0,0,0,4.6000000000000005,2.5,0.2923513267382483,4.0,1.7,0.22695544040587473,4.0,3.4,0.34933520824460035,0.9206588168102428,0.3903682146763026,1.0,6.123233995736766e-17,15.333333333333334,5.1000000000000005,18.657142857142855,4.757142857142858,12.6,3.65,3.3,7.3,43.0,22.5,7.933333333333334,23.885714285714283,7.085714285714286,15.107142857142858,5.092857142857143,25.8,5.6,13.5,12.366666666666665,6.566666666666666,14.514285714285714,4.485714285714286,9.921428571428573,3.357142857142857,3.2,27.3,26.0,0,0,0
2009-03-10,2009-03-11,0.0,0.5,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9272375462179537,0.374473674486883,1.0,6.123233995736766e-17,15.333333333333334,5.1000000000000005,9.771428571428572,3.328571428571429,12.6,3.65,0.0,62.2,0.0,6.0,2.0,21.357142857142858,6.642857142857143,15.142857142857142,5.092857142857143,50.0,18.2,0.0,12.5,6.566666666666666,7.985714285714286,3.6285714285714286,9.957142857142857,3.357142857142857,0.1,46.2,0.0,1,0,0
2009-03-11,2009-03-12,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9335418911179212,0.35846832151248087,1.0,6.123233995736766e-17,1.6666666666666667,0.8333333333333334,9.657142857142857,3.328571428571429,12.6,3.65,41.0,0.8,0.0,1.6666666666666667,0.5666666666666667,21.157142857142855,6.628571428571428,15.142857142857142,5.092857142857143,13.0,1.4,0.0,1.7333333333333334,1.1333333333333333,7.928571428571429,3.6285714285714286,9.957142857142857,3.357142857142857,32.3,0.4,0.0,2,1,1
2009-03-12,2009-03-13,3.5,0.0,0.5,0,0,0,3.0,2.0,0.21731011069558248,0.0,0.0,0.0,0.0,0.0,0.0,0.9395699859530622,0.342356891994542,1.0,6.123233995736766e-17,1.1666666666666667,0.6666666666666666,7.542857142857143,2.5428571428571436,12.492857142857144,3.6357142857142857,5.0,18.3,5.0,0.16666666666666666,0.0,13.400000000000002,4.257142857142858,14.392857142857142,4.671428571428572,4.5,54.3,10.5,0.3333333333333333,0.0,5.8999999999999995,2.8857142857142857,9.742857142857144,3.242857142857143,4.7,14.7,3.5,0,2,0
2009-03-13,2009-03-14,5.5,3.5,24.5,0,0,0,5.0,2.5,0.2987620657476858,3.0,1.6,0.1932070065200045,24.099999999999998,12.7,1.4777646555500585,0.945320046913132,0.3261441535642696,1.0,6.123233995736766e-17,3.0,1.5,7.857142857142857,2.828571428571429,12.885714285714286,3.814285714285714,0.0,3.3,0.0,1.1666666666666667,0.5333333333333333,10.214285714285714,3.6285714285714294,14.642857142857142,4.785714285714286,0.5,25.8,0.0,8.333333333333334,4.233333333333333,8.942857142857141,4.628571428571428,11.457142857142857,4.135714285714286,0.5,3.2,0.5,0,0,0
2009-03-14,2009-03-15,15.3,6.2,8.8,0,0,0,14.5,7.2,0.8665715619207824,5.4,3.5,0.3838345312350376,7.500000000000001,4.9,0.5370882756023201,0.9507903724625832,0.3098349038318025,1.0,6.123233995736766e-17,8.1,3.9,10.042857142857143,3.8571428571428577,13.835714285714285,4.250000000000001,0.0,0.0,2.0,3.233333333333333,1.7,3.957142857142857,1.585714285714286,14.764285714285714,4.878571428571428,0.0,50.0,4.5,11.266666666666666,5.866666666666667,10.185714285714285,5.328571428571428,11.849999999999998,4.307142857142858,0.0,0.1,3.3,0,0,0
2009-03-15,2009-03-16,67.2,40.1,73.8,0,0,0,67.1,11.4,1.7298308278506471,40.1,2.7,0.5865141971928488,73.8,8.4,1.3435469552838974,0.9559793438440766,0.2934339689665273,1.0,6.123233995736766e-17,29.333333333333332,7.033333333333334,13.785714285714286,3.657142857142858,16.385714285714286,4.164285714285715,3.5,41.0,31.5,16.599999999999998,2.6,7.828571428571428,1.3571428571428577,15.935714285714287,4.185714285714286,0.0,13.0,23.7,35.699999999999996,8.666666666666666,16.114285714285714,4.2,16.928571428571427,4.835714285714286,0.5,32.3,2.7,0,0,0
2009-03-16,2009-03-17,26.0,30.1,15.4,0,0,0,25.599999999999998,8.2,1.0557777543908886,29.6,5.4,0.9181980828221358,15.5,4.8,0.6537937533579109,0.9608854255574977,0.27694620226893646,1.0,6.123233995736766e-17,36.166666666666664,8.933333333333334,16.785714285714285,4.471428571428572,17.72142857142857,4.614285714285715,5.5,5.0,7.3,25.46666666666667,3.866666666666667,11.485714285714286,1.8857142857142861,17.685714285714287,4.485714285714286,3.5,4.5,5.6,32.666666666666664,6.033333333333334,17.642857142857142,4.4,16.07857142857143,4.442857142857143,24.5,4.7,27.3,0,0,0
2009-03-17,2009-03-18,1.0,0.5,1.0,0,0,0,0.9,0.1,0.02930106877878258,0.0,0.0,0.0,0.5,0.5,0.051031036307982884,0.9655071658143364,0.2603764827344581,1.0,6.123233995736766e-17,31.400000000000002,6.566666666666667,16.928571428571427,4.485714285714287,13.35,3.9071428571428575,15.3,0.0,62.2,23.566666666666666,2.7000000000000006,11.485714285714286,1.8857142857142861,16.42142857142857,4.264285714285714,6.2,0.5,18.2,30.066666666666666,4.566666666666666,17.714285714285715,4.4714285714285715,12.85,4.05,8.8,0.5,46.2,0,0,0
2009-03-18,2009-03-19,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.969843196967294,0.24372971360968387,1.0,6.123233995736766e-17,9.0,2.766666666666666,16.928571428571427,4.485714285714287,13.292857142857143,3.9071428571428575,67.2,0.0,0.8,10.200000000000001,1.8,11.485714285714286,1.8857142857142861,16.321428571428573,4.257142857142857,40.1,0.0,1.4,5.466666666666666,1.7666666666666666,17.714285714285715,4.4714285714285715,12.821428571428571,4.05,73.8,0.0,0.4,1,1,1
2009-03-19,2009-03-20,57.0,47.0,3.0,0,0,0,56.5,20.2,3.0109578749230956,46.0,17.6,2.598660248612599,2.5,2.4,0.24505414725672223,0.9738922359149924,0.22701082094141847,1.0,6.123233995736766e-17,19.333333333333332,6.766666666666666,24.571428571428573,7.085714285714287,16.057142857142857,4.814285714285715,26.0,3.5,18.3,15.833333333333334,5.866666666666667,18.2,4.4,15.8,4.328571428571428,30.1,0.0,54.3,1.3333333333333333,0.9666666666666667,18.071428571428573,4.814285714285715,11.985714285714286,3.8500000000000005,15.4,0.5,14.7,0,0,0
2009-03-20,2009-03-21,9.9,22.0,5.5,0,0,0,9.0,7.2,0.7555844722708656,21.0,9.7,1.2916177127112627,4.5,3.3,0.3466996652648181,0.9776530844816641,0.2102247521189836,1.0,6.123233995736766e-17,22.3,9.133333333333333,25.2,7.757142857142858,16.52857142857143,5.292857142857144,1.0,5.5,3.3,23.0,9.1,20.842857142857145,5.557142857142858,15.528571428571428,4.5928571428571425,0.5,3.5,25.8,2.8333333333333335,1.8999999999999997,15.357142857142858,3.471428571428571,12.15,4.05,1.0,24.5,3.2,0,0,0
2009-03-21,2009-03-22,5.1,4.5,0.9,0,0,0,4.0,2.6,0.27707747982209124,3.5,3.3,0.3372082884873404,0.0,0.0,0.0,0.981124629771712,0.19337647441020586,1.0,6.123233995736766e-17,24.0,10.0,23.74285714285714,7.1000000000000005,16.892857142857142,5.478571428571429,0.0,15.3,0.0,24.5,10.200000000000001,20.6,5.528571428571429,12.278571428571428,3.5571428571428574,0.0,6.2,50.0,3.1333333333333333,1.8999999999999997,14.228571428571428,2.7714285714285714,12.207142857142857,4.05,0.0,8.8,0.1,0,0,0
2009-03-22,2009-03-23,17.0,15.5,3.6,0,0,0,16.6,5.3,0.7343424078247316,15.0,4.1,0.6429884995288141,2.6,1.1,0.14616441115305492,0.984305844499033,0.17647097349152166,1.0,6.123233995736766e-17,10.666666666666666,5.033333333333333,16.571428571428573,6.228571428571429,15.178571428571429,4.942857142857143,57.0,67.2,41.0,14.0,5.699999999999999,17.085714285714285,5.7285714285714295,12.457142857142857,3.542857142857143,47.0,40.1,13.0,3.3333333333333335,1.4666666666666668,4.2,1.7285714285714284,10.157142857142858,2.9642857142857144,3.0,73.8,32.3,0,0,0
2009-03-23,2009-03-24,0.0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9871957872910085,0.15951325197263655,1.0,6.123233995736766e-17,7.366666666666667,2.6333333333333333,12.857142857142858,5.057142857142858,14.821428571428571,4.764285714285714,9.9,26.0,5.0,7.0,2.4666666666666663,12.928571428571429,4.957142857142857,12.207142857142857,3.4214285714285717,22.0,30.1,4.5,1.5,0.3666666666666667,2.0,1.042857142857143,9.821428571428571,2.7214285714285715,5.5,15.4,4.7,1,0,1
2009-03-24,2009-03-25,63.5,20.0,17.5,0,0,0,63.1,23.1,3.5824644499405323,19.6,8.3,0.9936553110576035,16.9,6.9,0.9028311950008522,0.9897936029670716,0.14250832791617088,1.0,6.123233995736766e-17,26.833333333333332,9.466666666666667,21.785714285714285,8.342857142857143,19.357142857142858,6.4142857142857155,5.1,1.0,0.0,12.166666666666666,4.133333333333334,15.714285714285714,6.142857142857143,13.6,4.014285714285714,4.5,0.5,0.5,7.033333333333334,2.6666666666666665,4.357142857142857,1.957142857142857,11.035714285714286,3.2142857142857144,0.9,1.0,0.5,0,0,0
2009-03-25,2009-03-26,0.0,1.0,0.5,0,0,0,0.0,0.0,0.0,0.5,0.3,0.036619786617753856,0.0,0.0,0.0,0.992098522791769,0.12546123335273648,1.0,6.123233995736766e-17,21.166666666666668,7.7,21.785714285714285,8.342857142857143,19.357142857142858,6.4142857142857155,17.0,0.0,0.0,7.333333333333333,2.866666666666667,15.857142857142858,6.185714285714285,13.671428571428573,4.035714285714286,15.5,0.0,0.0,6.0,2.3000000000000003,4.428571428571429,1.957142857142857,11.071428571428571,3.2142857142857144,3.6,0.0,0.0,1,0,0
2009-03-26,2009-03-27,0.4,2.4,0.4,0,0,0,0.0,0.0,0.0,1.5,1.0,0.10595741448436032,0.0,0.0,0.0,0.9941098647022418,0.10837701279187609,1.0,6.123233995736766e-17,21.3,7.7,13.700000000000001,5.457142857142857,19.135714285714283,6.271428571428572,0.0,57.0,3.5,7.8,3.2000000000000006,9.485714285714286,3.8142857142857145,13.842857142857143,4.107142857142857,1.0,47.0,0.0,6.133333333333333,2.3000000000000003,4.057142857142857,1.6142857142857143,11.064285714285715,3.2142857142857144,0.0,3.0,0.5,0,0,0
2009-03-27,2009-03-28,0.6,3.6,2.6,0,0,0,0.6,0.3,0.037870972080417876,2.5,1.1,0.14085811574747772,2.0,0.5,0.08695633104479471,0.9958270335100595,0.09126072172931188,1.0,6.123233995736766e-17,0.3333333333333333,0.09999999999999999,12.37142857142857,4.471428571428572,18.785714285714285,6.114285714285715,63.5,9.9,5.5,2.3333333333333335,0.8000000000000002,6.857142857142857,2.585714285714286,13.85,4.071428571428571,20.0,22.0,3.5,1.1666666666666667,0.16666666666666666,3.642857142857143,1.2142857142857142,9.5,2.3428571428571425,17.5,5.5,24.5,0,0,0
2009-03-28,2009-03-29,17.0,16.0,2.5,0,0,0,16.5,12.5,1.3294005871266312,15.0,5.6,0.8591075540778838,2.0,1.1,0.13834865694032952,0.9972495210773451,0.07411742515094437,1.0,6.123233995736766e-17,6.0,4.266666666666667,14.071428571428571,5.885714285714286,18.907142857142862,6.492857142857143,0.0,5.1,15.3,7.333333333333333,2.566666666666667,8.5,2.9142857142857146,14.55,4.2214285714285715,1.0,4.5,6.2,1.8333333333333333,0.5333333333333333,3.8714285714285714,1.3714285714285717,9.05,2.0714285714285716,0.5,0.9,8.8,0,0,0
2009-03-29,2009-03-30,38.5,53.0,17.0,0,0,0,37.8,13.6,1.659854939762096,52.4,28.8,3.0908665678658593,16.5,4.3,0.6746075857391779,0.998376906467142,0.056952196034039754,1.0,6.123233995736766e-17,18.7,8.799999999999999,17.142857142857142,7.071428571428572,16.857142857142858,6.6499999999999995,0.4,17.0,67.2,24.2,11.833333333333334,13.857142857142858,6.442857142857144,15.471428571428572,6.085714285714286,2.4,15.5,40.1,7.366666666666667,1.9666666666666668,5.785714285714286,1.8285714285714285,4.992857142857143,1.7785714285714287,0.4,3.6,73.8,0,0,0
